"dm_id","dm_l1_name","dm_l2_name","dm_l3_name","dm_seq","dm_sort_l1","dm_sort_l2","dm_sort_l3","dm_phase","msr_id","msr_section","msr_table","msr_name","msr_data_url","msr_population_or_survey","msr_survey size","msr_min_geo_resolution","src_org","src_name","src_url","src_year_first_published","src_year_last_published","src_discontinuity","src_pub_frequency","src_pub_lag_months","src_data_provider","src_statistic_class","src_methodology_url","src_quality_url","msr_strength","dm_func_seq","dm_l1_l2_name","dm_l1_l3_name","msr_strength_l1_fix","msr_strength_l2_fix","phase_bitmap"
43,"Service","Support setting","Community",568,1003,2012,3045,"operate",278.0,"Workforce Estimates: Recruitment and retention","Table 4.15","Sickness rates and mean sickness days","https://www.skillsforcare.org.uk/adult-social-care-workforce-data/Workforce-intelligence/documents/ASC-Workforce-Statistical-Appendix-2019.xlsx","Population+Estimates+Survey","Full returns for LA, 50% for independents","Region","Skills for Care","State of the ASC sector and workforce","https://www.skillsforcare.org.uk/adult-social-care-workforce-data/Workforce-intelligence/publications/national-information/The-state-of-the-adult-social-care-sector-and-workforce-in-England.aspx",2012.0,2019.0,"0","Annual","TBD","LA,Independents","TBD","https://www.skillsforcare.org.uk/adult-social-care-workforce-data/Workforce-intelligence/Our-work/Our-data.aspx","https://www.skillsforcare.org.uk/adult-social-care-workforce-data/Workforce-intelligence/documents/ASC-Workforce-Statistical-Appendix-2019.xlsx",0.55,"3.4.02","Service : Support setting","Service : Support setting : Community",0.0,0.0,"0110"
43,"Service","Support setting","Community",569,1003,2012,3045,"operate",279.0,"Workforce Estimates: Workforce demographics","Table 5.1","Gender within the adult social care workforce","https://www.skillsforcare.org.uk/adult-social-care-workforce-data/Workforce-intelligence/documents/ASC-Workforce-Statistical-Appendix-2019.xlsx","Population+Estimates+Survey","Full returns for LA, 50% for independents","Region","Skills for Care","State of the ASC sector and workforce","https://www.skillsforcare.org.uk/adult-social-care-workforce-data/Workforce-intelligence/publications/national-information/The-state-of-the-adult-social-care-sector-and-workforce-in-England.aspx",2012.0,2019.0,"0","Annual","TBD","LA,Independents","TBD","https://www.skillsforcare.org.uk/adult-social-care-workforce-data/Workforce-intelligence/Our-work/Our-data.aspx","https://www.skillsforcare.org.uk/adult-social-care-workforce-data/Workforce-intelligence/documents/ASC-Workforce-Statistical-Appendix-2019.xlsx",0.55,"3.4.02","Service : Support setting","Service : Support setting : Community",0.0,0.0,"0110"
43,"Service","Support setting","Community",570,1003,2012,3045,"operate",280.0,"Workforce Estimates: Workforce demographics","Table 5.2","Age within the adult social care workforce","https://www.skillsforcare.org.uk/adult-social-care-workforce-data/Workforce-intelligence/documents/ASC-Workforce-Statistical-Appendix-2019.xlsx","Population+Estimates+Survey","Full returns for LA, 50% for independents","Region","Skills for Care","State of the ASC sector and workforce","https://www.skillsforcare.org.uk/adult-social-care-workforce-data/Workforce-intelligence/publications/national-information/The-state-of-the-adult-social-care-sector-and-workforce-in-England.aspx",2012.0,2019.0,"0","Annual","TBD","LA,Independents","TBD","https://www.skillsforcare.org.uk/adult-social-care-workforce-data/Workforce-intelligence/Our-work/Our-data.aspx","https://www.skillsforcare.org.uk/adult-social-care-workforce-data/Workforce-intelligence/documents/ASC-Workforce-Statistical-Appendix-2019.xlsx",0.55,"3.4.02","Service : Support setting","Service : Support setting : Community",0.0,0.0,"0110"
43,"Service","Support setting","Community",571,1003,2012,3045,"operate",282.0,"Workforce Estimates: Workforce demographics","Table 5.4","Disability within the adult social care workforce","https://www.skillsforcare.org.uk/adult-social-care-workforce-data/Workforce-intelligence/documents/ASC-Workforce-Statistical-Appendix-2019.xlsx","Population+Estimates+Survey","Full returns for LA, 50% for independents","Region","Skills for Care","State of the ASC sector and workforce","https://www.skillsforcare.org.uk/adult-social-care-workforce-data/Workforce-intelligence/publications/national-information/The-state-of-the-adult-social-care-sector-and-workforce-in-England.aspx",2012.0,2019.0,"0","Annual","TBD","LA,Independents","TBD","https://www.skillsforcare.org.uk/adult-social-care-workforce-data/Workforce-intelligence/Our-work/Our-data.aspx","https://www.skillsforcare.org.uk/adult-social-care-workforce-data/Workforce-intelligence/documents/ASC-Workforce-Statistical-Appendix-2019.xlsx",0.55,"3.4.02","Service : Support setting","Service : Support setting : Community",0.0,0.0,"0110"
43,"Service","Support setting","Community",572,1003,2012,3045,"operate",283.0,"Workforce Estimates: Workforce demographics","Table 5.5","Ethnicity within the adult social care workforce","https://www.skillsforcare.org.uk/adult-social-care-workforce-data/Workforce-intelligence/documents/ASC-Workforce-Statistical-Appendix-2019.xlsx","Population+Estimates+Survey","Full returns for LA, 50% for independents","Region","Skills for Care","State of the ASC sector and workforce","https://www.skillsforcare.org.uk/adult-social-care-workforce-data/Workforce-intelligence/publications/national-information/The-state-of-the-adult-social-care-sector-and-workforce-in-England.aspx",2012.0,2019.0,"0","Annual","TBD","LA,Independents","TBD","https://www.skillsforcare.org.uk/adult-social-care-workforce-data/Workforce-intelligence/Our-work/Our-data.aspx","https://www.skillsforcare.org.uk/adult-social-care-workforce-data/Workforce-intelligence/documents/ASC-Workforce-Statistical-Appendix-2019.xlsx",0.55,"3.4.02","Service : Support setting","Service : Support setting : Community",0.0,0.0,"0110"
43,"Service","Support setting","Community",573,1003,2012,3045,"operate",284.0,"Workforce Estimates: Workforce demographics","Table 5.6","Nationality within the adult social care workforce","https://www.skillsforcare.org.uk/adult-social-care-workforce-data/Workforce-intelligence/documents/ASC-Workforce-Statistical-Appendix-2019.xlsx","Population+Estimates+Survey","Full returns for LA, 50% for independents","Region","Skills for Care","State of the ASC sector and workforce","https://www.skillsforcare.org.uk/adult-social-care-workforce-data/Workforce-intelligence/publications/national-information/The-state-of-the-adult-social-care-sector-and-workforce-in-England.aspx",2012.0,2019.0,"0","Annual","TBD","LA,Independents","TBD","https://www.skillsforcare.org.uk/adult-social-care-workforce-data/Workforce-intelligence/Our-work/Our-data.aspx","https://www.skillsforcare.org.uk/adult-social-care-workforce-data/Workforce-intelligence/documents/ASC-Workforce-Statistical-Appendix-2019.xlsx",0.55,"3.4.02","Service : Support setting","Service : Support setting : Community",0.0,0.0,"0110"
43,"Service","Support setting","Community",574,1003,2012,3045,"operate",286.0,"Workforce Estimates: Workforce demographics","Table 5.8","Top 5 Nationalities","https://www.skillsforcare.org.uk/adult-social-care-workforce-data/Workforce-intelligence/documents/ASC-Workforce-Statistical-Appendix-2019.xlsx","Population+Estimates+Survey","Full returns for LA, 50% for independents","Region","Skills for Care","State of the ASC sector and workforce","https://www.skillsforcare.org.uk/adult-social-care-workforce-data/Workforce-intelligence/publications/national-information/The-state-of-the-adult-social-care-sector-and-workforce-in-England.aspx",2012.0,2019.0,"0","Annual","TBD","LA,Independents","TBD","https://www.skillsforcare.org.uk/adult-social-care-workforce-data/Workforce-intelligence/Our-work/Our-data.aspx","https://www.skillsforcare.org.uk/adult-social-care-workforce-data/Workforce-intelligence/documents/ASC-Workforce-Statistical-Appendix-2019.xlsx",0.55,"3.4.02","Service : Support setting","Service : Support setting : Community",0.0,0.0,"0110"
43,"Service","Support setting","Community",575,1003,2012,3045,"operate",287.0,"Workforce Estimates: Workforce demographics","Table 5.9","County of birth within the adult social care workforce","https://www.skillsforcare.org.uk/adult-social-care-workforce-data/Workforce-intelligence/documents/ASC-Workforce-Statistical-Appendix-2019.xlsx","Population+Estimates+Survey","Full returns for LA, 50% for independents","Region","Skills for Care","State of the ASC sector and workforce","https://www.skillsforcare.org.uk/adult-social-care-workforce-data/Workforce-intelligence/publications/national-information/The-state-of-the-adult-social-care-sector-and-workforce-in-England.aspx",2012.0,2019.0,"0","Annual","TBD","LA,Independents","TBD","https://www.skillsforcare.org.uk/adult-social-care-workforce-data/Workforce-intelligence/Our-work/Our-data.aspx","https://www.skillsforcare.org.uk/adult-social-care-workforce-data/Workforce-intelligence/documents/ASC-Workforce-Statistical-Appendix-2019.xlsx",0.55,"3.4.02","Service : Support setting","Service : Support setting : Community",0.0,0.0,"0110"
43,"Service","Support setting","Community",576,1003,2012,3045,"operate",288.0,"Workforce Estimates: Workforce demographics","Table 5.10","Top 5 Countries of birth","https://www.skillsforcare.org.uk/adult-social-care-workforce-data/Workforce-intelligence/documents/ASC-Workforce-Statistical-Appendix-2019.xlsx","Population+Estimates+Survey","Full returns for LA, 50% for independents","Region","Skills for Care","State of the ASC sector and workforce","https://www.skillsforcare.org.uk/adult-social-care-workforce-data/Workforce-intelligence/publications/national-information/The-state-of-the-adult-social-care-sector-and-workforce-in-England.aspx",2012.0,2019.0,"0","Annual","TBD","LA,Independents","TBD","https://www.skillsforcare.org.uk/adult-social-care-workforce-data/Workforce-intelligence/Our-work/Our-data.aspx","https://www.skillsforcare.org.uk/adult-social-care-workforce-data/Workforce-intelligence/documents/ASC-Workforce-Statistical-Appendix-2019.xlsx",0.55,"3.4.02","Service : Support setting","Service : Support setting : Community",0.0,0.0,"0110"
43,"Service","Support setting","Community",577,1003,2012,3045,"operate",289.0,"Workforce Estimates: Workforce demographics","Table 5.11","Year of entry to the UK, if non-UK born","https://www.skillsforcare.org.uk/adult-social-care-workforce-data/Workforce-intelligence/documents/ASC-Workforce-Statistical-Appendix-2019.xlsx","Population+Estimates+Survey","Full returns for LA, 50% for independents","Region","Skills for Care","State of the ASC sector and workforce","https://www.skillsforcare.org.uk/adult-social-care-workforce-data/Workforce-intelligence/publications/national-information/The-state-of-the-adult-social-care-sector-and-workforce-in-England.aspx",2012.0,2019.0,"0","Annual","TBD","LA,Independents","TBD","https://www.skillsforcare.org.uk/adult-social-care-workforce-data/Workforce-intelligence/Our-work/Our-data.aspx","https://www.skillsforcare.org.uk/adult-social-care-workforce-data/Workforce-intelligence/documents/ASC-Workforce-Statistical-Appendix-2019.xlsx",0.55,"3.4.02","Service : Support setting","Service : Support setting : Community",0.0,0.0,"0110"
43,"Service","Support setting","Community",578,1003,2012,3045,"operate",290.0,"Workforce Estimates: Pay","Table 6.1","Full time equivalent (FTE) mean annual pay rate","https://www.skillsforcare.org.uk/adult-social-care-workforce-data/Workforce-intelligence/documents/ASC-Workforce-Statistical-Appendix-2019.xlsx","Population+Estimates+Survey","Full returns for LA, 50% for independents","Region","Skills for Care","State of the ASC sector and workforce","https://www.skillsforcare.org.uk/adult-social-care-workforce-data/Workforce-intelligence/publications/national-information/The-state-of-the-adult-social-care-sector-and-workforce-in-England.aspx",2012.0,2019.0,"0","Annual","TBD","LA,Independents","TBD","https://www.skillsforcare.org.uk/adult-social-care-workforce-data/Workforce-intelligence/Our-work/Our-data.aspx","https://www.skillsforcare.org.uk/adult-social-care-workforce-data/Workforce-intelligence/documents/ASC-Workforce-Statistical-Appendix-2019.xlsx",0.55,"3.4.02","Service : Support setting","Service : Support setting : Community",0.0,0.0,"0110"
43,"Service","Support setting","Community",579,1003,2012,3045,"operate",291.0,"Workforce Estimates: Pay","Table 6.2","Mean hourly pay rate","https://www.skillsforcare.org.uk/adult-social-care-workforce-data/Workforce-intelligence/documents/ASC-Workforce-Statistical-Appendix-2019.xlsx","Population+Estimates+Survey","Full returns for LA, 50% for independents","Region","Skills for Care","State of the ASC sector and workforce","https://www.skillsforcare.org.uk/adult-social-care-workforce-data/Workforce-intelligence/publications/national-information/The-state-of-the-adult-social-care-sector-and-workforce-in-England.aspx",2012.0,2019.0,"0","Annual","TBD","LA,Independents","TBD","https://www.skillsforcare.org.uk/adult-social-care-workforce-data/Workforce-intelligence/Our-work/Our-data.aspx","https://www.skillsforcare.org.uk/adult-social-care-workforce-data/Workforce-intelligence/documents/ASC-Workforce-Statistical-Appendix-2019.xlsx",0.55,"3.4.02","Service : Support setting","Service : Support setting : Community",0.0,0.0,"0110"
43,"Service","Support setting","Community",580,1003,2012,3045,"operate",294.0,"Workforce Estimates: Qualifications and training","Table 7.1","Care certificate status","https://www.skillsforcare.org.uk/adult-social-care-workforce-data/Workforce-intelligence/documents/ASC-Workforce-Statistical-Appendix-2019.xlsx","Population+Estimates+Survey","Full returns for LA, 50% for independents","Region","Skills for Care","State of the ASC sector and workforce","https://www.skillsforcare.org.uk/adult-social-care-workforce-data/Workforce-intelligence/publications/national-information/The-state-of-the-adult-social-care-sector-and-workforce-in-England.aspx",2012.0,2019.0,"0","Annual","TBD","LA,Independents","TBD","https://www.skillsforcare.org.uk/adult-social-care-workforce-data/Workforce-intelligence/Our-work/Our-data.aspx","https://www.skillsforcare.org.uk/adult-social-care-workforce-data/Workforce-intelligence/documents/ASC-Workforce-Statistical-Appendix-2019.xlsx",0.55,"3.4.02","Service : Support setting","Service : Support setting : Community",0.0,0.0,"0110"
43,"Service","Support setting","Community",581,1003,2012,3045,"operate",295.0,"Workforce Estimates: Qualifications and training","Table 7.2","Highest social care qualification held by level","https://www.skillsforcare.org.uk/adult-social-care-workforce-data/Workforce-intelligence/documents/ASC-Workforce-Statistical-Appendix-2019.xlsx","Population+Estimates+Survey","Full returns for LA, 50% for independents","Region","Skills for Care","State of the ASC sector and workforce","https://www.skillsforcare.org.uk/adult-social-care-workforce-data/Workforce-intelligence/publications/national-information/The-state-of-the-adult-social-care-sector-and-workforce-in-England.aspx",2012.0,2019.0,"0","Annual","TBD","LA,Independents","TBD","https://www.skillsforcare.org.uk/adult-social-care-workforce-data/Workforce-intelligence/Our-work/Our-data.aspx","https://www.skillsforcare.org.uk/adult-social-care-workforce-data/Workforce-intelligence/documents/ASC-Workforce-Statistical-Appendix-2019.xlsx",0.55,"3.4.02","Service : Support setting","Service : Support setting : Community",0.0,0.0,"0110"
43,"Service","Support setting","Community",582,1003,2012,3045,"operate",298.0,"Location","Location Worksheet","Location ratings by domain (Overall, Caring, Effective, Response, Safe, Unspecified, Well-led)","https://drive.google.com/drive/u/0/folders/0B1jvn_rdpdEzfm55Mm1nanQweHE4R3lFSWRqTWYxT056WjZiLVlDMzVGemhiS3RuSU1RUFU","Population","TBD","Location","CQC","State of Care Ratings Data","https://www.cqc.org.uk/publications/major-report/state-care",2010.0,2020.0,"0","Monthly","TBD","CQC","TBD","https://www.cqc.org.uk/publications/major-report/state-care","TBD",0.73,"3.4.02","Service : Support setting","Service : Support setting : Community",0.73,0.73,"1100"
41,"Service","Support setting","Residential care home",583,1003,2012,3046,"operate",9.0,"Requests for support","T9","Number of requests for support received from new clients, by route of access, age band and what happened next, 2018-19","https://files.digital.nhs.uk/C4/9FBB8A/ASCFR%20and%20SALT%20Reference%20Tables%202018-19.xlsx","Population","","England","NHS Digital","Adult Social Care Activity and Finance Report","https://digital.nhs.uk/data-and-information/publications/statistical/adult-social-care-activity-and-finance-report/2018-19",2016.0,2019.0,"None","Annual","7","LA","National (ASC-FR) + Official (SALT)","https://digital.nhs.uk/data-and-information/publications/statistical/adult-social-care-activity-and-finance-report/2018-19/data-quality-statement","https://digital.nhs.uk/data-and-information/publications/statistical/adult-social-care-activity-and-finance-report/2018-19/data-quality-statement#accuracy-and-reliability",0.67,"3.4.03","Service : Support setting","Service : Support setting : Residential care home",0.0,0.0,"0101"
41,"Service","Support setting","Residential care home",584,1003,2012,3046,"operate",10.0,"Requests for support","T10","Number of requests for support received from new clients aged 18 to 64, by what happened next, 2018-19","https://files.digital.nhs.uk/C4/9FBB8A/ASCFR%20and%20SALT%20Reference%20Tables%202018-19.xlsx","Population","","LA","NHS Digital","Adult Social Care Activity and Finance Report","https://digital.nhs.uk/data-and-information/publications/statistical/adult-social-care-activity-and-finance-report/2018-19",2016.0,2019.0,"None","Annual","7","LA","National (ASC-FR) + Official (SALT)","https://digital.nhs.uk/data-and-information/publications/statistical/adult-social-care-activity-and-finance-report/2018-19/data-quality-statement","https://digital.nhs.uk/data-and-information/publications/statistical/adult-social-care-activity-and-finance-report/2018-19/data-quality-statement#accuracy-and-reliability",0.82,"3.4.03","Service : Support setting","Service : Support setting : Residential care home",0.0,0.0,"0101"
41,"Service","Support setting","Residential care home",585,1003,2012,3046,"operate",11.0,"Requests for support","T11","Number of requests for support received from new clients aged 65 and over, by what happened next, 2018-19","https://files.digital.nhs.uk/C4/9FBB8A/ASCFR%20and%20SALT%20Reference%20Tables%202018-19.xlsx","Population","","LA","NHS Digital","Adult Social Care Activity and Finance Report","https://digital.nhs.uk/data-and-information/publications/statistical/adult-social-care-activity-and-finance-report/2018-19",2016.0,2019.0,"None","Annual","7","LA","National (ASC-FR) + Official (SALT)","https://digital.nhs.uk/data-and-information/publications/statistical/adult-social-care-activity-and-finance-report/2018-19/data-quality-statement","https://digital.nhs.uk/data-and-information/publications/statistical/adult-social-care-activity-and-finance-report/2018-19/data-quality-statement#accuracy-and-reliability",0.82,"3.4.03","Service : Support setting","Service : Support setting : Residential care home",0.0,0.0,"0101"
41,"Service","Support setting","Residential care home",586,1003,2012,3046,"operate",13.0,"Requests for support","T13","Number of requests for support received from new clients per client, by age band, 2018-19","https://files.digital.nhs.uk/C4/9FBB8A/ASCFR%20and%20SALT%20Reference%20Tables%202018-19.xlsx","Population","","LA","NHS Digital","Adult Social Care Activity and Finance Report","https://digital.nhs.uk/data-and-information/publications/statistical/adult-social-care-activity-and-finance-report/2018-19",2016.0,2019.0,"None","Annual","7","LA","National (ASC-FR) + Official (SALT)","https://digital.nhs.uk/data-and-information/publications/statistical/adult-social-care-activity-and-finance-report/2018-19/data-quality-statement","https://digital.nhs.uk/data-and-information/publications/statistical/adult-social-care-activity-and-finance-report/2018-19/data-quality-statement#accuracy-and-reliability",0.82,"3.4.03","Service : Support setting","Service : Support setting : Residential care home",0.82,0.82,"0101"
41,"Service","Support setting","Residential care home",587,1003,2012,3046,"operate",34.0,"Long term care","T34","Number of clients accessing long term support during the year, by age band and support setting, 2018-19","https://files.digital.nhs.uk/C4/9FBB8A/ASCFR%20and%20SALT%20Reference%20Tables%202018-19.xlsx","Population","","LA","NHS Digital","Adult Social Care Activity and Finance Report","https://digital.nhs.uk/data-and-information/publications/statistical/adult-social-care-activity-and-finance-report/2018-19",2016.0,2019.0,"None","Annual","7","LA","National (ASC-FR) + Official (SALT)","https://digital.nhs.uk/data-and-information/publications/statistical/adult-social-care-activity-and-finance-report/2018-19/data-quality-statement","https://digital.nhs.uk/data-and-information/publications/statistical/adult-social-care-activity-and-finance-report/2018-19/data-quality-statement#accuracy-and-reliability",0.82,"3.4.03","Service : Support setting","Service : Support setting : Residential care home",0.0,0.0,"0101"
41,"Service","Support setting","Residential care home",588,1003,2012,3046,"operate",35.0,"Long term care","T35","Number of clients accessing long term support during the year, by primary support reason, age band and support setting, 2018-19","https://files.digital.nhs.uk/C4/9FBB8A/ASCFR%20and%20SALT%20Reference%20Tables%202018-19.xlsx","Population","","England","NHS Digital","Adult Social Care Activity and Finance Report","https://digital.nhs.uk/data-and-information/publications/statistical/adult-social-care-activity-and-finance-report/2018-19",2016.0,2019.0,"None","Annual","7","LA","National (ASC-FR) + Official (SALT)","https://digital.nhs.uk/data-and-information/publications/statistical/adult-social-care-activity-and-finance-report/2018-19/data-quality-statement","https://digital.nhs.uk/data-and-information/publications/statistical/adult-social-care-activity-and-finance-report/2018-19/data-quality-statement#accuracy-and-reliability",0.67,"3.4.03","Service : Support setting","Service : Support setting : Residential care home",0.0,0.0,"0101"
41,"Service","Support setting","Residential care home",589,1003,2012,3046,"operate",38.0,"Long term care","T38","Number of clients accessing long term support at the end of the year, by age band and support setting, 2018-19","https://files.digital.nhs.uk/C4/9FBB8A/ASCFR%20and%20SALT%20Reference%20Tables%202018-19.xlsx","Population","","LA","NHS Digital","Adult Social Care Activity and Finance Report","https://digital.nhs.uk/data-and-information/publications/statistical/adult-social-care-activity-and-finance-report/2018-19",2016.0,2019.0,"None","Annual","7","LA","National (ASC-FR) + Official (SALT)","https://digital.nhs.uk/data-and-information/publications/statistical/adult-social-care-activity-and-finance-report/2018-19/data-quality-statement","https://digital.nhs.uk/data-and-information/publications/statistical/adult-social-care-activity-and-finance-report/2018-19/data-quality-statement#accuracy-and-reliability",0.82,"3.4.03","Service : Support setting","Service : Support setting : Residential care home",0.0,0.0,"0101"
41,"Service","Support setting","Residential care home",590,1003,2012,3046,"operate",41.0,"Gross Current Expenditure on long term care","T41","Gross Current Expenditure on long term care for clients aged 18 to 64, by support setting, 2018-19","https://files.digital.nhs.uk/C4/9FBB8A/ASCFR%20and%20SALT%20Reference%20Tables%202018-19.xlsx","Population","","LA","NHS Digital","Adult Social Care Activity and Finance Report","https://digital.nhs.uk/data-and-information/publications/statistical/adult-social-care-activity-and-finance-report/2018-19",2016.0,2019.0,"None","Annual","7","LA","National (ASC-FR) + Official (SALT)","https://digital.nhs.uk/data-and-information/publications/statistical/adult-social-care-activity-and-finance-report/2018-19/data-quality-statement","https://digital.nhs.uk/data-and-information/publications/statistical/adult-social-care-activity-and-finance-report/2018-19/data-quality-statement#accuracy-and-reliability",0.82,"3.4.03","Service : Support setting","Service : Support setting : Residential care home",0.0,0.0,"0111"
41,"Service","Support setting","Residential care home",591,1003,2012,3046,"operate",42.0,"Gross Current Expenditure on long term care","T42","Gross Current Expenditure on long term care for clients aged 65 and over, by support setting, 2018-19","https://files.digital.nhs.uk/C4/9FBB8A/ASCFR%20and%20SALT%20Reference%20Tables%202018-19.xlsx","Population","","LA","NHS Digital","Adult Social Care Activity and Finance Report","https://digital.nhs.uk/data-and-information/publications/statistical/adult-social-care-activity-and-finance-report/2018-19",2016.0,2019.0,"None","Annual","7","LA","National (ASC-FR) + Official (SALT)","https://digital.nhs.uk/data-and-information/publications/statistical/adult-social-care-activity-and-finance-report/2018-19/data-quality-statement","https://digital.nhs.uk/data-and-information/publications/statistical/adult-social-care-activity-and-finance-report/2018-19/data-quality-statement#accuracy-and-reliability",0.82,"3.4.03","Service : Support setting","Service : Support setting : Residential care home",0.0,0.0,"0111"
41,"Service","Support setting","Residential care home",592,1003,2012,3046,"operate",43.0,"Gross Current Expenditure on long term care","T43","Gross Current Expenditure on long term care, by support setting, age band and primary support reason, 2018-19","https://files.digital.nhs.uk/C4/9FBB8A/ASCFR%20and%20SALT%20Reference%20Tables%202018-19.xlsx","Population","","England","NHS Digital","Adult Social Care Activity and Finance Report","https://digital.nhs.uk/data-and-information/publications/statistical/adult-social-care-activity-and-finance-report/2018-19",2016.0,2019.0,"None","Annual","7","LA","National (ASC-FR) + Official (SALT)","https://digital.nhs.uk/data-and-information/publications/statistical/adult-social-care-activity-and-finance-report/2018-19/data-quality-statement","https://digital.nhs.uk/data-and-information/publications/statistical/adult-social-care-activity-and-finance-report/2018-19/data-quality-statement#accuracy-and-reliability",0.67,"3.4.03","Service : Support setting","Service : Support setting : Residential care home",0.0,0.0,"0111"
41,"Service","Support setting","Residential care home",593,1003,2012,3046,"operate",50.0,"Unit Costs","T50","Unit costs for clients accessing long term support, by support setting and age band, year on year comparison, 2017-18 and 2018-19","https://files.digital.nhs.uk/C4/9FBB8A/ASCFR%20and%20SALT%20Reference%20Tables%202018-19.xlsx","Population","","LA","NHS Digital","Adult Social Care Activity and Finance Report","https://digital.nhs.uk/data-and-information/publications/statistical/adult-social-care-activity-and-finance-report/2018-19",2016.0,2019.0,"None","Annual","7","LA","National (ASC-FR) + Official (SALT)","https://digital.nhs.uk/data-and-information/publications/statistical/adult-social-care-activity-and-finance-report/2018-19/data-quality-statement","https://digital.nhs.uk/data-and-information/publications/statistical/adult-social-care-activity-and-finance-report/2018-19/data-quality-statement#accuracy-and-reliability",0.82,"3.4.03","Service : Support setting","Service : Support setting : Residential care home",0.0,0.82,"0100"
41,"Service","Support setting","Residential care home",594,1003,2012,3046,"operate",51.0,"Unit Costs","T51","Unit costs for clients aged 18 to 64 accessing residential or nursing long term support, by support setting and primary support reason, 2018-19","https://files.digital.nhs.uk/C4/9FBB8A/ASCFR%20and%20SALT%20Reference%20Tables%202018-19.xlsx","Population","","LA","NHS Digital","Adult Social Care Activity and Finance Report","https://digital.nhs.uk/data-and-information/publications/statistical/adult-social-care-activity-and-finance-report/2018-19",2016.0,2019.0,"None","Annual","7","LA","National (ASC-FR) + Official (SALT)","https://digital.nhs.uk/data-and-information/publications/statistical/adult-social-care-activity-and-finance-report/2018-19/data-quality-statement","https://digital.nhs.uk/data-and-information/publications/statistical/adult-social-care-activity-and-finance-report/2018-19/data-quality-statement#accuracy-and-reliability",0.82,"3.4.03","Service : Support setting","Service : Support setting : Residential care home",0.0,0.82,"0101"
41,"Service","Support setting","Residential care home",595,1003,2012,3046,"operate",52.0,"Unit Costs","T52","Unit costs for clients aged 65 and over accessing residential or nursing long term support, by support setting and primary support reason, 2018-19","https://files.digital.nhs.uk/C4/9FBB8A/ASCFR%20and%20SALT%20Reference%20Tables%202018-19.xlsx","Population","","LA","NHS Digital","Adult Social Care Activity and Finance Report","https://digital.nhs.uk/data-and-information/publications/statistical/adult-social-care-activity-and-finance-report/2018-19",2016.0,2019.0,"None","Annual","7","LA","National (ASC-FR) + Official (SALT)","https://digital.nhs.uk/data-and-information/publications/statistical/adult-social-care-activity-and-finance-report/2018-19/data-quality-statement","https://digital.nhs.uk/data-and-information/publications/statistical/adult-social-care-activity-and-finance-report/2018-19/data-quality-statement#accuracy-and-reliability",0.82,"3.4.03","Service : Support setting","Service : Support setting : Residential care home",0.0,0.82,"0101"
41,"Service","Support setting","Residential care home",596,1003,2012,3046,"operate",53.0,"Unit Costs","T53","Unit costs for clients accessing residential long term support, by provision type and age band, year on year comparison, 2017-18 and 2018-19","https://files.digital.nhs.uk/C4/9FBB8A/ASCFR%20and%20SALT%20Reference%20Tables%202018-19.xlsx","Population","","LA","NHS Digital","Adult Social Care Activity and Finance Report","https://digital.nhs.uk/data-and-information/publications/statistical/adult-social-care-activity-and-finance-report/2018-19",2016.0,2019.0,"None","Annual","7","LA","National (ASC-FR) + Official (SALT)","https://digital.nhs.uk/data-and-information/publications/statistical/adult-social-care-activity-and-finance-report/2018-19/data-quality-statement","https://digital.nhs.uk/data-and-information/publications/statistical/adult-social-care-activity-and-finance-report/2018-19/data-quality-statement#accuracy-and-reliability",0.82,"3.4.03","Service : Support setting","Service : Support setting : Residential care home",0.0,0.82,"0101"
41,"Service","Support setting","Residential care home",597,1003,2012,3046,"operate",66.0,"Net Current Expenditure on long term care","T41.NCE","Net Current Expenditure on long term care for clients aged 18 to 64, by support setting, 2018-19","https://files.digital.nhs.uk/AD/40A2F1/ASCFR%20%28NCE%29%20Reference%20Tables%202018-19.xlsx","Population","","LA","NHS Digital","Adult Social Care Activity and Finance Report","https://digital.nhs.uk/data-and-information/publications/statistical/adult-social-care-activity-and-finance-report/2018-19",2016.0,2019.0,"None","Annual","7","LA","National (ASC-FR) + Official (SALT)","https://digital.nhs.uk/data-and-information/publications/statistical/adult-social-care-activity-and-finance-report/2018-19/data-quality-statement","https://digital.nhs.uk/data-and-information/publications/statistical/adult-social-care-activity-and-finance-report/2018-19/data-quality-statement#accuracy-and-reliability",0.82,"3.4.03","Service : Support setting","Service : Support setting : Residential care home",0.0,0.0,"0111"
41,"Service","Support setting","Residential care home",598,1003,2012,3046,"operate",67.0,"Net Current Expenditure on long term care","T42.NCE","Net Current Expenditure on long term care for clients aged 65 and over, by support setting, 2018-19","https://files.digital.nhs.uk/AD/40A2F1/ASCFR%20%28NCE%29%20Reference%20Tables%202018-19.xlsx","Population","","LA","NHS Digital","Adult Social Care Activity and Finance Report","https://digital.nhs.uk/data-and-information/publications/statistical/adult-social-care-activity-and-finance-report/2018-19",2016.0,2019.0,"None","Annual","7","LA","National (ASC-FR) + Official (SALT)","https://digital.nhs.uk/data-and-information/publications/statistical/adult-social-care-activity-and-finance-report/2018-19/data-quality-statement","https://digital.nhs.uk/data-and-information/publications/statistical/adult-social-care-activity-and-finance-report/2018-19/data-quality-statement#accuracy-and-reliability",0.82,"3.4.03","Service : Support setting","Service : Support setting : Residential care home",0.0,0.0,"0111"
